ts_local,event_type,bar_index,signal_type,action_reason,notes
2025-11-18 13:49:00.000,LOGGED,1537,BULL,Written to signals CSV,"price=24787.00,netflow=2.26"
2025-11-18 13:49:00.000,PLOT,1537,BEAR,Triangle drawn on chart,netflow=1.85
2025-11-18 13:49:30.000,LOGGED,1538,BEAR,Written to signals CSV,"price=24784.25,netflow=1.85"
2025-11-18 13:49:30.000,PLOT,1538,BULL,Triangle drawn on chart,netflow=1.96
2025-11-18 13:50:00.000,LOGGED,1539,BULL,Written to signals CSV,"price=24784.25,netflow=1.96"
2025-11-18 13:50:00.000,PLOT,1539,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-18 13:50:30.000,LOGGED,1540,BEAR,Written to signals CSV,"price=24774.25,netflow=-2.50"
2025-11-18 13:56:00.000,PLOT,1551,BULL,Triangle drawn on chart,netflow=3.38
2025-11-18 13:56:30.000,LOGGED,1552,BULL,Written to signals CSV,"price=24791.75,netflow=3.38"
2025-11-18 13:57:30.000,PLOT,1554,BEAR,Triangle drawn on chart,netflow=2.68
2025-11-18 13:58:00.000,LOGGED,1555,BEAR,Written to signals CSV,"price=24789.50,netflow=2.68"
2025-11-18 13:58:00.000,PLOT,1555,BULL,Triangle drawn on chart,netflow=3.93
2025-11-18 13:58:30.000,LOGGED,1556,BULL,Written to signals CSV,"price=24793.00,netflow=3.93"
2025-11-18 14:01:30.000,PLOT,1562,BEAR,Triangle drawn on chart,netflow=-1.59
2025-11-18 14:02:00.000,LOGGED,1563,BEAR,Written to signals CSV,"price=24777.25,netflow=-1.59"
2025-11-18 14:19:30.000,PLOT,1598,BULL,Triangle drawn on chart,netflow=1.33
2025-11-18 14:20:00.000,LOGGED,1599,BULL,Written to signals CSV,"price=24748.25,netflow=1.33"
2025-11-18 14:24:00.000,PLOT,1607,BEAR,Triangle drawn on chart,netflow=-0.10
2025-11-18 14:24:30.000,LOGGED,1608,BEAR,Written to signals CSV,"price=24750.00,netflow=-0.10"
2025-11-18 14:37:30.000,PLOT,1634,BULL,Triangle drawn on chart,netflow=1.21
2025-11-18 14:38:00.000,LOGGED,1635,BULL,Written to signals CSV,"price=24749.25,netflow=1.21"
2025-11-18 14:40:30.000,PLOT,1640,BEAR,Triangle drawn on chart,netflow=1.58
2025-11-18 14:41:00.000,LOGGED,1641,BEAR,Written to signals CSV,"price=24749.00,netflow=1.58"
2025-11-18 14:41:00.000,PLOT,1641,BULL,Triangle drawn on chart,netflow=1.43
2025-11-18 14:41:30.000,LOGGED,1642,BULL,Written to signals CSV,"price=24746.50,netflow=1.43"
2025-11-18 14:41:30.000,PLOT,1642,BEAR,Triangle drawn on chart,netflow=-0.12
2025-11-18 14:42:00.000,LOGGED,1643,BEAR,Written to signals CSV,"price=24737.00,netflow=-0.12"
2025-11-18 15:02:30.000,PLOT,1684,BULL,Triangle drawn on chart,netflow=2.77
2025-11-18 15:03:00.000,LOGGED,1685,BULL,Written to signals CSV,"price=24721.25,netflow=2.77"
2025-11-18 15:19:00.000,PLOT,1717,BEAR,Triangle drawn on chart,netflow=-1.28
2025-11-18 15:19:30.000,LOGGED,1718,BEAR,Written to signals CSV,"price=24746.25,netflow=-1.28"
2025-11-18 15:31:30.000,PLOT,1742,BULL,Triangle drawn on chart,netflow=2.00
2025-11-18 15:32:00.000,LOGGED,1743,BULL,Written to signals CSV,"price=24737.25,netflow=2.00"
2025-11-18 15:38:30.000,PLOT,1756,BEAR,Triangle drawn on chart,netflow=0.00
2025-11-18 15:39:00.000,LOGGED,1757,BEAR,Written to signals CSV,"price=24712.25,netflow=0.00"
2025-11-18 15:39:30.000,PLOT,1758,BULL,Triangle drawn on chart,netflow=1.50
2025-11-18 15:40:00.000,LOGGED,1759,BULL,Written to signals CSV,"price=24733.75,netflow=1.50"
2025-11-18 16:26:00.000,PLOT,1851,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-18 16:26:30.000,LOGGED,1852,BEAR,Written to signals CSV,"price=24696.75,netflow=-2.00"
2025-11-18 16:31:00.000,PLOT,1861,BULL,Triangle drawn on chart,netflow=4.51
2025-11-18 16:31:30.000,LOGGED,1862,BULL,Written to signals CSV,"price=24748.00,netflow=4.51"
2025-11-18 16:32:00.000,PLOT,1863,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-18 16:32:30.000,LOGGED,1864,BEAR,Written to signals CSV,"price=24683.50,netflow=-2.00"
2025-11-18 16:33:00.000,PLOT,1865,BULL,Triangle drawn on chart,netflow=3.19
2025-11-18 16:33:30.000,LOGGED,1866,BULL,Written to signals CSV,"price=24750.50,netflow=3.19"
2025-11-18 16:42:30.000,PLOT,1884,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-18 16:43:00.000,LOGGED,1885,BEAR,Written to signals CSV,"price=24703.75,netflow=-3.00"
2025-11-18 16:46:30.000,PLOT,1892,BULL,Triangle drawn on chart,netflow=1.50
2025-11-18 16:47:00.000,LOGGED,1893,BULL,Written to signals CSV,"price=24716.50,netflow=1.50"
2025-11-18 16:47:00.000,PLOT,1893,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-18 16:47:30.000,LOGGED,1894,BEAR,Written to signals CSV,"price=24687.75,netflow=-2.00"
2025-11-18 17:09:30.000,PLOT,1938,BULL,Triangle drawn on chart,netflow=-0.15
2025-11-18 17:10:00.000,LOGGED,1939,BULL,Written to signals CSV,"price=24549.75,netflow=-0.15"
2025-11-18 17:11:30.000,PLOT,1942,BEAR,Triangle drawn on chart,netflow=-1.04
2025-11-18 17:12:00.000,LOGGED,1943,BEAR,Written to signals CSV,"price=24524.50,netflow=-1.04"
2025-11-18 17:15:30.000,PLOT,1950,BULL,Triangle drawn on chart,netflow=-0.88
2025-11-18 17:16:00.000,LOGGED,1951,BULL,Written to signals CSV,"price=24528.00,netflow=-0.88"
2025-11-18 17:16:00.000,PLOT,1951,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-18 17:16:30.000,LOGGED,1952,BEAR,Written to signals CSV,"price=24497.75,netflow=-3.00"
2025-11-18 17:21:00.000,PLOT,1961,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-18 17:21:30.000,LOGGED,1962,BULL,Written to signals CSV,"price=24526.75,netflow=-1.00"
2025-11-18 17:29:00.000,PLOT,1977,BEAR,Triangle drawn on chart,netflow=-0.85
2025-11-18 17:29:30.000,LOGGED,1978,BEAR,Written to signals CSV,"price=24561.75,netflow=-0.85"
2025-11-18 17:29:30.000,PLOT,1978,BULL,Triangle drawn on chart,netflow=-0.48
2025-11-18 17:30:00.000,LOGGED,1979,BULL,Written to signals CSV,"price=24562.75,netflow=-0.48"
2025-11-18 17:30:00.000,PLOT,1979,BEAR,Triangle drawn on chart,netflow=-1.27
2025-11-18 17:30:30.000,LOGGED,1980,BEAR,Written to signals CSV,"price=24551.75,netflow=-1.27"
2025-11-18 17:31:00.000,PLOT,1981,BULL,Triangle drawn on chart,netflow=-1.47
2025-11-18 17:31:30.000,LOGGED,1982,BULL,Written to signals CSV,"price=24560.00,netflow=-1.47"
2025-11-18 17:31:30.000,PLOT,1982,BEAR,Triangle drawn on chart,netflow=0.18
2025-11-18 17:32:00.000,LOGGED,1983,BEAR,Written to signals CSV,"price=24573.25,netflow=0.18"
2025-11-18 17:32:00.000,PLOT,1983,BULL,Triangle drawn on chart,netflow=-1.63
2025-11-18 17:32:30.000,LOGGED,1984,BULL,Written to signals CSV,"price=24552.75,netflow=-1.63"
2025-11-18 17:32:30.000,PLOT,1984,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-18 17:33:00.000,LOGGED,1985,BEAR,Written to signals CSV,"price=24522.25,netflow=-3.00"
2025-11-18 17:33:30.000,PLOT,1986,BULL,Triangle drawn on chart,netflow=-0.06
2025-11-18 17:34:00.000,LOGGED,1987,BULL,Written to signals CSV,"price=24578.50,netflow=-0.06"
2025-11-18 17:34:00.000,PLOT,1987,BEAR,Triangle drawn on chart,netflow=-0.57
2025-11-18 17:34:30.000,LOGGED,1988,BEAR,Written to signals CSV,"price=24570.75,netflow=-0.57"
2025-11-18 17:34:30.000,PLOT,1988,BULL,Triangle drawn on chart,netflow=-1.91
2025-11-18 17:35:00.000,LOGGED,1989,BULL,Written to signals CSV,"price=24546.50,netflow=-1.91"
2025-11-18 17:35:00.000,PLOT,1989,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-18 17:35:30.000,LOGGED,1990,BEAR,Written to signals CSV,"price=24507.50,netflow=-2.00"
2025-11-18 17:57:00.000,PLOT,2033,BULL,Triangle drawn on chart,netflow=1.12
2025-11-18 17:57:30.000,LOGGED,2034,BULL,Written to signals CSV,"price=24509.00,netflow=1.12"
2025-11-18 17:57:30.000,PLOT,2034,BEAR,Triangle drawn on chart,netflow=-1.35
2025-11-18 17:58:00.000,LOGGED,2035,BEAR,Written to signals CSV,"price=24477.75,netflow=-1.35"
2025-11-18 18:10:00.000,PLOT,2059,BULL,Triangle drawn on chart,netflow=0.60
2025-11-18 18:10:30.000,LOGGED,2060,BULL,Written to signals CSV,"price=24485.00,netflow=0.60"
2025-11-18 18:16:30.000,PLOT,2072,BEAR,Triangle drawn on chart,netflow=-0.14
2025-11-18 18:17:00.000,LOGGED,2073,BEAR,Written to signals CSV,"price=24509.25,netflow=-0.14"
2025-11-18 18:17:00.000,PLOT,2073,BULL,Triangle drawn on chart,netflow=-0.26
2025-11-18 18:17:30.000,LOGGED,2074,BULL,Written to signals CSV,"price=24512.50,netflow=-0.26"
2025-11-18 18:17:30.000,PLOT,2074,BEAR,Triangle drawn on chart,netflow=-0.23
2025-11-18 18:18:00.000,LOGGED,2075,BEAR,Written to signals CSV,"price=24521.75,netflow=-0.23"
2025-11-18 18:18:00.000,PLOT,2075,BULL,Triangle drawn on chart,netflow=-0.47
2025-11-18 18:18:30.000,LOGGED,2076,BULL,Written to signals CSV,"price=24511.50,netflow=-0.47"
2025-11-18 18:18:30.000,PLOT,2076,BEAR,Triangle drawn on chart,netflow=-1.07
2025-11-18 18:19:00.000,LOGGED,2077,BEAR,Written to signals CSV,"price=24512.50,netflow=-1.07"
2025-11-18 18:19:00.000,PLOT,2077,BULL,Triangle drawn on chart,netflow=-1.05
2025-11-18 18:19:30.000,LOGGED,2078,BULL,Written to signals CSV,"price=24519.50,netflow=-1.05"
2025-11-18 18:41:00.000,PLOT,2121,BEAR,Triangle drawn on chart,netflow=1.91
2025-11-18 18:41:30.000,LOGGED,2122,BEAR,Written to signals CSV,"price=24642.25,netflow=1.91"
2025-11-18 18:41:30.000,PLOT,2122,BULL,Triangle drawn on chart,netflow=1.94
2025-11-18 18:42:00.000,LOGGED,2123,BULL,Written to signals CSV,"price=24652.75,netflow=1.94"
2025-11-18 18:42:00.000,PLOT,2123,BEAR,Triangle drawn on chart,netflow=1.66
2025-11-18 18:42:30.000,LOGGED,2124,BEAR,Written to signals CSV,"price=24642.75,netflow=1.66"
2025-11-18 18:42:30.000,PLOT,2124,BULL,Triangle drawn on chart,netflow=2.26
2025-11-18 18:43:00.000,LOGGED,2125,BULL,Written to signals CSV,"price=24654.00,netflow=2.26"
2025-11-18 18:48:00.000,PLOT,2135,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-18 18:48:30.000,LOGGED,2136,BEAR,Written to signals CSV,"price=24636.50,netflow=-2.50"
2025-11-18 18:49:30.000,PLOT,2138,BULL,Triangle drawn on chart,netflow=2.50
2025-11-18 18:50:00.000,LOGGED,2139,BULL,Written to signals CSV,"price=24669.50,netflow=2.50"
2025-11-18 18:50:30.000,PLOT,2140,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-18 18:51:00.000,LOGGED,2141,BEAR,Written to signals CSV,"price=24645.50,netflow=-0.50"
2025-11-18 18:52:00.000,PLOT,2143,BULL,Triangle drawn on chart,netflow=-2.50
2025-11-18 18:52:30.000,LOGGED,2144,BULL,Written to signals CSV,"price=24639.00,netflow=-2.50"
2025-11-18 18:52:30.000,PLOT,2144,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-18 18:53:00.000,LOGGED,2145,BEAR,Written to signals CSV,"price=24626.00,netflow=-2.50"
2025-11-18 18:55:30.000,PLOT,2150,BULL,Triangle drawn on chart,netflow=2.00
2025-11-18 18:56:00.000,LOGGED,2151,BULL,Written to signals CSV,"price=24654.25,netflow=2.00"
2025-11-18 18:59:30.000,PLOT,2158,BEAR,Triangle drawn on chart,netflow=-0.88
2025-11-18 19:00:00.000,LOGGED,2159,BEAR,Written to signals CSV,"price=24636.75,netflow=-0.88"
2025-11-18 19:01:00.000,PLOT,2161,BULL,Triangle drawn on chart,netflow=2.55
2025-11-18 19:01:30.000,LOGGED,2162,BULL,Written to signals CSV,"price=24672.75,netflow=2.55"
2025-11-18 19:06:00.000,PLOT,2171,BEAR,Triangle drawn on chart,netflow=0.00
2025-11-18 19:06:30.000,LOGGED,2172,BEAR,Written to signals CSV,"price=24648.75,netflow=0.00"
2025-11-18 19:39:30.000,PLOT,2238,BULL,Triangle drawn on chart,netflow=3.00
2025-11-18 19:40:00.000,LOGGED,2239,BULL,Written to signals CSV,"price=24616.25,netflow=3.00"
2025-11-18 20:16:00.000,PLOT,2311,BEAR,Triangle drawn on chart,netflow=-1.50
2025-11-18 20:16:30.000,LOGGED,2312,BEAR,Written to signals CSV,"price=24736.50,netflow=-1.50"
2025-11-18 20:19:30.000,PLOT,2318,BULL,Triangle drawn on chart,netflow=0.50
2025-11-18 20:20:00.000,LOGGED,2319,BULL,Written to signals CSV,"price=24758.25,netflow=0.50"
2025-11-18 20:20:00.000,PLOT,2319,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-18 20:20:30.000,LOGGED,2320,BEAR,Written to signals CSV,"price=24752.50,netflow=-2.50"
2025-11-18 20:20:30.000,PLOT,2320,BULL,Triangle drawn on chart,netflow=0.50
2025-11-18 20:21:00.000,LOGGED,2321,BULL,Written to signals CSV,"price=24766.25,netflow=0.50"
2025-11-18 20:21:00.000,PLOT,2321,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-18 20:21:30.000,LOGGED,2322,BEAR,Written to signals CSV,"price=24745.00,netflow=-2.50"
2025-11-18 20:23:30.000,PLOT,2326,BULL,Triangle drawn on chart,netflow=1.00
2025-11-18 20:24:00.000,LOGGED,2327,BULL,Written to signals CSV,"price=24766.50,netflow=1.00"
2025-11-18 20:25:00.000,PLOT,2329,BEAR,Triangle drawn on chart,netflow=2.30
2025-11-18 20:25:30.000,LOGGED,2330,BEAR,Written to signals CSV,"price=24766.00,netflow=2.30"
2025-11-18 20:25:30.000,PLOT,2330,BULL,Triangle drawn on chart,netflow=2.39
2025-11-18 20:26:00.000,LOGGED,2331,BULL,Written to signals CSV,"price=24767.50,netflow=2.39"
2025-11-18 20:26:00.000,PLOT,2331,BEAR,Triangle drawn on chart,netflow=0.63
2025-11-18 20:26:30.000,LOGGED,2332,BEAR,Written to signals CSV,"price=24755.00,netflow=0.63"
2025-11-18 20:28:00.000,PLOT,2335,BULL,Triangle drawn on chart,netflow=2.22
2025-11-18 20:28:30.000,LOGGED,2336,BULL,Written to signals CSV,"price=24775.50,netflow=2.22"
2025-11-18 20:29:00.000,PLOT,2337,BEAR,Triangle drawn on chart,netflow=2.27
2025-11-18 20:29:30.000,LOGGED,2338,BEAR,Written to signals CSV,"price=24763.75,netflow=2.27"
2025-11-18 20:31:00.000,PLOT,2341,BULL,Triangle drawn on chart,netflow=0.00
2025-11-18 20:31:30.000,LOGGED,2342,BULL,Written to signals CSV,"price=24764.50,netflow=0.00"
2025-11-18 20:31:30.000,PLOT,2342,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-18 20:32:00.000,LOGGED,2343,BEAR,Written to signals CSV,"price=24755.25,netflow=0.50"
2025-11-18 20:33:00.000,PLOT,2345,BULL,Triangle drawn on chart,netflow=2.10
2025-11-18 20:33:30.000,LOGGED,2346,BULL,Written to signals CSV,"price=24762.75,netflow=2.10"
2025-11-18 20:37:00.000,PLOT,2353,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-18 20:37:30.000,LOGGED,2354,BEAR,Written to signals CSV,"price=24741.00,netflow=-2.00"
2025-11-18 20:40:00.000,PLOT,2359,BULL,Triangle drawn on chart,netflow=-1.50
2025-11-18 20:40:30.000,LOGGED,2360,BULL,Written to signals CSV,"price=24747.00,netflow=-1.50"
2025-11-18 20:40:30.000,PLOT,2360,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-18 20:41:00.000,LOGGED,2361,BEAR,Written to signals CSV,"price=24754.00,netflow=0.50"
2025-11-18 20:41:00.000,PLOT,2361,BULL,Triangle drawn on chart,netflow=2.73
2025-11-18 20:41:30.000,LOGGED,2362,BULL,Written to signals CSV,"price=24775.25,netflow=2.73"
2025-11-18 20:44:00.000,PLOT,2367,BEAR,Triangle drawn on chart,netflow=-1.85
2025-11-18 20:44:30.000,LOGGED,2368,BEAR,Written to signals CSV,"price=24740.75,netflow=-1.85"
2025-11-18 20:47:30.000,PLOT,2374,BULL,Triangle drawn on chart,netflow=1.53
2025-11-18 20:48:00.000,LOGGED,2375,BULL,Written to signals CSV,"price=24763.75,netflow=1.53"
2025-11-18 20:48:00.000,PLOT,2375,BEAR,Triangle drawn on chart,netflow=1.56
2025-11-18 20:48:30.000,LOGGED,2376,BEAR,Written to signals CSV,"price=24763.50,netflow=1.56"
2025-11-18 20:48:30.000,PLOT,2376,BULL,Triangle drawn on chart,netflow=1.57
2025-11-18 20:49:00.000,LOGGED,2377,BULL,Written to signals CSV,"price=24762.75,netflow=1.57"
2025-11-18 20:49:00.000,PLOT,2377,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-18 20:49:30.000,LOGGED,2378,BEAR,Written to signals CSV,"price=24749.25,netflow=-2.50"
2025-11-18 20:50:30.000,PLOT,2380,BULL,Triangle drawn on chart,netflow=2.06
2025-11-18 20:51:00.000,LOGGED,2381,BULL,Written to signals CSV,"price=24769.25,netflow=2.06"
2025-11-18 20:51:00.000,PLOT,2381,BEAR,Triangle drawn on chart,netflow=2.17
2025-11-18 20:51:30.000,LOGGED,2382,BEAR,Written to signals CSV,"price=24768.75,netflow=2.17"
2025-11-18 20:51:30.000,PLOT,2382,BULL,Triangle drawn on chart,netflow=2.24
2025-11-18 20:52:00.000,LOGGED,2383,BULL,Written to signals CSV,"price=24768.00,netflow=2.24"
2025-11-18 20:56:30.000,PLOT,2392,BEAR,Triangle drawn on chart,netflow=-1.50
2025-11-18 20:57:00.000,LOGGED,2393,BEAR,Written to signals CSV,"price=24736.00,netflow=-1.50"
2025-11-18 21:10:30.000,PLOT,2420,BULL,Triangle drawn on chart,netflow=3.37
2025-11-18 21:11:00.000,LOGGED,2421,BULL,Written to signals CSV,"price=24749.25,netflow=3.37"
2025-11-18 21:11:00.000,PLOT,2421,BEAR,Triangle drawn on chart,netflow=3.53
2025-11-18 21:11:30.000,LOGGED,2422,BEAR,Written to signals CSV,"price=24749.00,netflow=3.53"
2025-11-18 21:11:30.000,PLOT,2422,BULL,Triangle drawn on chart,netflow=1.38
2025-11-18 21:12:00.000,LOGGED,2423,BULL,Written to signals CSV,"price=24738.25,netflow=1.38"
2025-11-18 21:12:00.000,PLOT,2423,BEAR,Triangle drawn on chart,netflow=-0.69
2025-11-18 21:12:30.000,LOGGED,2424,BEAR,Written to signals CSV,"price=24735.50,netflow=-0.69"
2025-11-18 21:12:30.000,PLOT,2424,BULL,Triangle drawn on chart,netflow=-0.24
2025-11-18 21:13:00.000,LOGGED,2425,BULL,Written to signals CSV,"price=24734.50,netflow=-0.24"
2025-11-18 21:13:00.000,PLOT,2425,BEAR,Triangle drawn on chart,netflow=3.61
2025-11-18 21:13:30.000,LOGGED,2426,BEAR,Written to signals CSV,"price=24749.75,netflow=3.61"
2025-11-18 21:13:30.000,PLOT,2426,BULL,Triangle drawn on chart,netflow=3.60
2025-11-18 21:14:00.000,LOGGED,2427,BULL,Written to signals CSV,"price=24745.50,netflow=3.60"
2025-11-18 21:14:00.000,PLOT,2427,BEAR,Triangle drawn on chart,netflow=2.79
2025-11-18 21:14:30.000,LOGGED,2428,BEAR,Written to signals CSV,"price=24752.75,netflow=2.79"
2025-11-18 21:14:30.000,PLOT,2428,BULL,Triangle drawn on chart,netflow=2.53
2025-11-18 21:15:00.000,LOGGED,2429,BULL,Written to signals CSV,"price=24760.25,netflow=2.53"
2025-11-18 21:16:00.000,PLOT,2431,BEAR,Triangle drawn on chart,netflow=1.35
2025-11-18 21:16:30.000,LOGGED,2432,BEAR,Written to signals CSV,"price=24745.75,netflow=1.35"
2025-11-18 21:20:30.000,PLOT,2440,BULL,Triangle drawn on chart,netflow=3.39
2025-11-18 21:21:00.000,LOGGED,2441,BULL,Written to signals CSV,"price=24759.25,netflow=3.39"
2025-11-18 21:21:30.000,PLOT,2442,BEAR,Triangle drawn on chart,netflow=-1.76
2025-11-18 21:22:00.000,LOGGED,2443,BEAR,Written to signals CSV,"price=24741.25,netflow=-1.76"
2025-11-18 21:38:00.000,PLOT,2475,BULL,Triangle drawn on chart,netflow=4.18
2025-11-18 21:38:30.000,LOGGED,2476,BULL,Written to signals CSV,"price=24764.75,netflow=4.18"
2025-11-18 21:45:30.000,PLOT,2490,BEAR,Triangle drawn on chart,netflow=-1.09
2025-11-18 21:46:00.000,LOGGED,2491,BEAR,Written to signals CSV,"price=24737.75,netflow=-1.09"
2025-11-18 21:46:30.000,PLOT,2492,BULL,Triangle drawn on chart,netflow=0.90
2025-11-18 21:47:00.000,LOGGED,2493,BULL,Written to signals CSV,"price=24758.50,netflow=0.90"
2025-11-18 21:54:00.000,PLOT,2507,BEAR,Triangle drawn on chart,netflow=-1.50
2025-11-18 21:54:30.000,LOGGED,2508,BEAR,Written to signals CSV,"price=24736.75,netflow=-1.50"
2025-11-18 21:58:30.000,PLOT,2516,BULL,Triangle drawn on chart,netflow=0.50
2025-11-18 21:59:00.000,LOGGED,2517,BULL,Written to signals CSV,"price=24749.00,netflow=0.50"
2025-11-18 22:05:30.000,PLOT,2530,BEAR,Triangle drawn on chart,netflow=-1.50
2025-11-18 22:06:00.000,LOGGED,2531,BEAR,Written to signals CSV,"price=24739.00,netflow=-1.50"
2025-11-18 22:17:00.000,PLOT,2553,BULL,Triangle drawn on chart,netflow=1.50
2025-11-18 22:17:30.000,LOGGED,2554,BULL,Written to signals CSV,"price=24719.25,netflow=1.50"
2025-11-18 22:17:30.000,PLOT,2554,BEAR,Triangle drawn on chart,netflow=2.00
2025-11-18 22:18:00.000,LOGGED,2555,BEAR,Written to signals CSV,"price=24725.00,netflow=2.00"
2025-11-18 22:18:00.000,PLOT,2555,BULL,Triangle drawn on chart,netflow=3.76
2025-11-18 22:18:30.000,LOGGED,2556,BULL,Written to signals CSV,"price=24742.75,netflow=3.76"
2025-11-18 22:18:30.000,PLOT,2556,BEAR,Triangle drawn on chart,netflow=2.50
2025-11-18 22:19:00.000,LOGGED,2557,BEAR,Written to signals CSV,"price=24724.50,netflow=2.50"
2025-11-18 22:22:00.000,PLOT,2563,BULL,Triangle drawn on chart,netflow=2.50
2025-11-18 22:22:30.000,LOGGED,2564,BULL,Written to signals CSV,"price=24723.75,netflow=2.50"
2025-11-18 22:22:30.000,PLOT,2564,BEAR,Triangle drawn on chart,netflow=4.54
2025-11-18 22:23:00.000,LOGGED,2565,BEAR,Written to signals CSV,"price=24726.00,netflow=4.54"
2025-11-18 22:41:30.000,PLOT,2602,BULL,Triangle drawn on chart,netflow=-1.50
2025-11-18 22:42:00.000,LOGGED,2603,BULL,Written to signals CSV,"price=24667.00,netflow=-1.50"
2025-11-18 22:42:00.000,PLOT,2603,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-18 22:42:30.000,LOGGED,2604,BEAR,Written to signals CSV,"price=24672.50,netflow=-0.50"
2025-11-18 22:52:00.000,PLOT,2623,BULL,Triangle drawn on chart,netflow=0.50
2025-11-18 22:52:30.000,LOGGED,2624,BULL,Written to signals CSV,"price=24663.25,netflow=0.50"
2025-11-18 22:52:30.000,PLOT,2624,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-18 22:53:00.000,LOGGED,2625,BEAR,Written to signals CSV,"price=24668.00,netflow=0.50"
2025-11-18 23:29:00.000,PLOT,2697,BULL,Triangle drawn on chart,netflow=2.35
2025-11-18 23:29:30.000,LOGGED,2698,BULL,Written to signals CSV,"price=24557.75,netflow=2.35"
2025-11-18 23:30:00.000,PLOT,2699,BEAR,Triangle drawn on chart,netflow=2.23
2025-11-18 23:30:30.000,LOGGED,2700,BEAR,Written to signals CSV,"price=24550.50,netflow=2.23"
2025-11-18 23:32:00.000,PLOT,2703,BULL,Triangle drawn on chart,netflow=1.15
2025-11-18 23:32:30.000,LOGGED,2704,BULL,Written to signals CSV,"price=24548.25,netflow=1.15"
2025-11-18 23:32:30.000,PLOT,2704,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-18 23:33:00.000,LOGGED,2705,BEAR,Written to signals CSV,"price=24545.75,netflow=-0.50"
